split,image_path,xml_path,reason,detail
train,/Users/sam/Desktop/aiolearn/My_projects/Advanced_CLPR/Datasets/DS_model_2/train/16393.jpg,/Users/sam/Desktop/aiolearn/My_projects/Advanced_CLPR/Datasets/DS_model_2/train/16393.xml,Expected exactly 8 usable character boxes,Found 9 usable boxes after ignoring 'کل ناحیه پلاک'
train,/Users/sam/Desktop/aiolearn/My_projects/Advanced_CLPR/Datasets/DS_model_2/train/16396_1.jpg,/Users/sam/Desktop/aiolearn/My_projects/Advanced_CLPR/Datasets/DS_model_2/train/16396_1.xml,Expected exactly 8 usable character boxes,Found 7 usable boxes after ignoring 'کل ناحیه پلاک'
train,/Users/sam/Desktop/aiolearn/My_projects/Advanced_CLPR/Datasets/DS_model_2/train/16399.jpg,/Users/sam/Desktop/aiolearn/My_projects/Advanced_CLPR/Datasets/DS_model_2/train/16399.xml,Expected exactly 8 usable character boxes,Found 9 usable boxes after ignoring 'کل ناحیه پلاک'
train,/Users/sam/Desktop/aiolearn/My_projects/Advanced_CLPR/Datasets/DS_model_2/train/16403.jpg,/Users/sam/Desktop/aiolearn/My_projects/Advanced_CLPR/Datasets/DS_model_2/train/16403.xml,Expected exactly 8 usable character boxes,Found 7 usable boxes after ignoring 'کل ناحیه پلاک'
train,/Users/sam/Desktop/aiolearn/My_projects/Advanced_CLPR/Datasets/DS_model_2/train/16405.jpg,/Users/sam/Desktop/aiolearn/My_projects/Advanced_CLPR/Datasets/DS_model_2/train/16405.xml,Expected exactly 8 usable character boxes,Found 7 usable boxes after ignoring 'کل ناحیه پلاک'
train,/Users/sam/Desktop/aiolearn/My_projects/Advanced_CLPR/Datasets/DS_model_2/train/16405_extra.jpg,/Users/sam/Desktop/aiolearn/My_projects/Advanced_CLPR/Datasets/DS_model_2/train/16405_extra.xml,Expected exactly 8 usable character boxes,Found 7 usable boxes after ignoring 'کل ناحیه پلاک'
train,/Users/sam/Desktop/aiolearn/My_projects/Advanced_CLPR/Datasets/DS_model_2/train/16406_1.jpg,/Users/sam/Desktop/aiolearn/My_projects/Advanced_CLPR/Datasets/DS_model_2/train/16406_1.xml,Expected exactly 8 usable character boxes,Found 7 usable boxes after ignoring 'کل ناحیه پلاک'
train,/Users/sam/Desktop/aiolearn/My_projects/Advanced_CLPR/Datasets/DS_model_2/train/16409.jpg,/Users/sam/Desktop/aiolearn/My_projects/Advanced_CLPR/Datasets/DS_model_2/train/16409.xml,Expected exactly 8 usable character boxes,Found 7 usable boxes after ignoring 'کل ناحیه پلاک'
train,/Users/sam/Desktop/aiolearn/My_projects/Advanced_CLPR/Datasets/DS_model_2/train/16416_1.jpg,/Users/sam/Desktop/aiolearn/My_projects/Advanced_CLPR/Datasets/DS_model_2/train/16416_1.xml,Expected exactly 8 usable character boxes,Found 9 usable boxes after ignoring 'کل ناحیه پلاک'
train,/Users/sam/Desktop/aiolearn/My_projects/Advanced_CLPR/Datasets/DS_model_2/train/16419.jpg,/Users/sam/Desktop/aiolearn/My_projects/Advanced_CLPR/Datasets/DS_model_2/train/16419.xml,Expected exactly 8 usable character boxes,Found 9 usable boxes after ignoring 'کل ناحیه پلاک'
train,/Users/sam/Desktop/aiolearn/My_projects/Advanced_CLPR/Datasets/DS_model_2/train/16429.jpg,/Users/sam/Desktop/aiolearn/My_projects/Advanced_CLPR/Datasets/DS_model_2/train/16429.xml,Expected exactly 8 usable character boxes,Found 6 usable boxes after ignoring 'کل ناحیه پلاک'
train,/Users/sam/Desktop/aiolearn/My_projects/Advanced_CLPR/Datasets/DS_model_2/train/16430.jpg,/Users/sam/Desktop/aiolearn/My_projects/Advanced_CLPR/Datasets/DS_model_2/train/16430.xml,Expected exactly 8 usable character boxes,Found 5 usable boxes after ignoring 'کل ناحیه پلاک'
train,/Users/sam/Desktop/aiolearn/My_projects/Advanced_CLPR/Datasets/DS_model_2/train/16435.jpg,/Users/sam/Desktop/aiolearn/My_projects/Advanced_CLPR/Datasets/DS_model_2/train/16435.xml,Expected exactly 8 usable character boxes,Found 6 usable boxes after ignoring 'کل ناحیه پلاک'
train,/Users/sam/Desktop/aiolearn/My_projects/Advanced_CLPR/Datasets/DS_model_2/train/16435_extra.jpg,/Users/sam/Desktop/aiolearn/My_projects/Advanced_CLPR/Datasets/DS_model_2/train/16435_extra.xml,Expected exactly 8 usable character boxes,Found 6 usable boxes after ignoring 'کل ناحیه پلاک'
train,/Users/sam/Desktop/aiolearn/My_projects/Advanced_CLPR/Datasets/DS_model_2/train/16438.jpg,/Users/sam/Desktop/aiolearn/My_projects/Advanced_CLPR/Datasets/DS_model_2/train/16438.xml,Expected exactly 8 usable character boxes,Found 7 usable boxes after ignoring 'کل ناحیه پلاک'
train,/Users/sam/Desktop/aiolearn/My_projects/Advanced_CLPR/Datasets/DS_model_2/train/16439.jpg,/Users/sam/Desktop/aiolearn/My_projects/Advanced_CLPR/Datasets/DS_model_2/train/16439.xml,Expected exactly 8 usable character boxes,Found 5 usable boxes after ignoring 'کل ناحیه پلاک'
train,/Users/sam/Desktop/aiolearn/My_projects/Advanced_CLPR/Datasets/DS_model_2/train/16440.jpg,/Users/sam/Desktop/aiolearn/My_projects/Advanced_CLPR/Datasets/DS_model_2/train/16440.xml,Expected exactly 8 usable character boxes,Found 6 usable boxes after ignoring 'کل ناحیه پلاک'
train,/Users/sam/Desktop/aiolearn/My_projects/Advanced_CLPR/Datasets/DS_model_2/train/16443.jpg,/Users/sam/Desktop/aiolearn/My_projects/Advanced_CLPR/Datasets/DS_model_2/train/16443.xml,Expected exactly 8 usable character boxes,Found 7 usable boxes after ignoring 'کل ناحیه پلاک'
train,/Users/sam/Desktop/aiolearn/My_projects/Advanced_CLPR/Datasets/DS_model_2/train/16444.jpg,/Users/sam/Desktop/aiolearn/My_projects/Advanced_CLPR/Datasets/DS_model_2/train/16444.xml,Expected exactly 8 usable character boxes,Found 6 usable boxes after ignoring 'کل ناحیه پلاک'
train,/Users/sam/Desktop/aiolearn/My_projects/Advanced_CLPR/Datasets/DS_model_2/train/16445.jpg,/Users/sam/Desktop/aiolearn/My_projects/Advanced_CLPR/Datasets/DS_model_2/train/16445.xml,Expected exactly 8 usable character boxes,Found 7 usable boxes after ignoring 'کل ناحیه پلاک'
train,/Users/sam/Desktop/aiolearn/My_projects/Advanced_CLPR/Datasets/DS_model_2/train/16445_extra.jpg,/Users/sam/Desktop/aiolearn/My_projects/Advanced_CLPR/Datasets/DS_model_2/train/16445_extra.xml,Expected exactly 8 usable character boxes,Found 7 usable boxes after ignoring 'کل ناحیه پلاک'
train,/Users/sam/Desktop/aiolearn/My_projects/Advanced_CLPR/Datasets/DS_model_2/train/16450.jpg,/Users/sam/Desktop/aiolearn/My_projects/Advanced_CLPR/Datasets/DS_model_2/train/16450.xml,Expected exactly 8 usable character boxes,Found 7 usable boxes after ignoring 'کل ناحیه پلاک'
train,/Users/sam/Desktop/aiolearn/My_projects/Advanced_CLPR/Datasets/DS_model_2/train/16452.jpg,/Users/sam/Desktop/aiolearn/My_projects/Advanced_CLPR/Datasets/DS_model_2/train/16452.xml,Expected exactly 8 usable character boxes,Found 2 usable boxes after ignoring 'کل ناحیه پلاک'
train,/Users/sam/Desktop/aiolearn/My_projects/Advanced_CLPR/Datasets/DS_model_2/train/16454.jpg,/Users/sam/Desktop/aiolearn/My_projects/Advanced_CLPR/Datasets/DS_model_2/train/16454.xml,Expected exactly 8 usable character boxes,Found 2 usable boxes after ignoring 'کل ناحیه پلاک'
train,/Users/sam/Desktop/aiolearn/My_projects/Advanced_CLPR/Datasets/DS_model_2/train/16455.jpg,/Users/sam/Desktop/aiolearn/My_projects/Advanced_CLPR/Datasets/DS_model_2/train/16455.xml,Expected exactly 8 usable character boxes,Found 6 usable boxes after ignoring 'کل ناحیه پلاک'
train,/Users/sam/Desktop/aiolearn/My_projects/Advanced_CLPR/Datasets/DS_model_2/train/16455_extra.jpg,/Users/sam/Desktop/aiolearn/My_projects/Advanced_CLPR/Datasets/DS_model_2/train/16455_extra.xml,Expected exactly 8 usable character boxes,Found 6 usable boxes after ignoring 'کل ناحیه پلاک'
train,/Users/sam/Desktop/aiolearn/My_projects/Advanced_CLPR/Datasets/DS_model_2/train/16459.jpg,/Users/sam/Desktop/aiolearn/My_projects/Advanced_CLPR/Datasets/DS_model_2/train/16459.xml,Expected exactly 8 usable character boxes,Found 5 usable boxes after ignoring 'کل ناحیه پلاک'
train,/Users/sam/Desktop/aiolearn/My_projects/Advanced_CLPR/Datasets/DS_model_2/train/16460.jpg,/Users/sam/Desktop/aiolearn/My_projects/Advanced_CLPR/Datasets/DS_model_2/train/16460.xml,Expected exactly 8 usable character boxes,Found 5 usable boxes after ignoring 'کل ناحیه پلاک'
train,/Users/sam/Desktop/aiolearn/My_projects/Advanced_CLPR/Datasets/DS_model_2/train/16469.jpg,/Users/sam/Desktop/aiolearn/My_projects/Advanced_CLPR/Datasets/DS_model_2/train/16469.xml,Expected exactly 8 usable character boxes,Found 5 usable boxes after ignoring 'کل ناحیه پلاک'
train,/Users/sam/Desktop/aiolearn/My_projects/Advanced_CLPR/Datasets/DS_model_2/train/16472.jpg,/Users/sam/Desktop/aiolearn/My_projects/Advanced_CLPR/Datasets/DS_model_2/train/16472.xml,Expected exactly 8 usable character boxes,Found 6 usable boxes after ignoring 'کل ناحیه پلاک'
train,/Users/sam/Desktop/aiolearn/My_projects/Advanced_CLPR/Datasets/DS_model_2/train/16479.jpg,/Users/sam/Desktop/aiolearn/My_projects/Advanced_CLPR/Datasets/DS_model_2/train/16479.xml,Expected exactly 8 usable character boxes,Found 5 usable boxes after ignoring 'کل ناحیه پلاک'
train,/Users/sam/Desktop/aiolearn/My_projects/Advanced_CLPR/Datasets/DS_model_2/train/16481.jpg,/Users/sam/Desktop/aiolearn/My_projects/Advanced_CLPR/Datasets/DS_model_2/train/16481.xml,Expected exactly 8 usable character boxes,Found 9 usable boxes after ignoring 'کل ناحیه پلاک'
train,/Users/sam/Desktop/aiolearn/My_projects/Advanced_CLPR/Datasets/DS_model_2/train/16486_1.jpg,/Users/sam/Desktop/aiolearn/My_projects/Advanced_CLPR/Datasets/DS_model_2/train/16486_1.xml,Expected exactly 8 usable character boxes,Found 2 usable boxes after ignoring 'کل ناحیه پلاک'
train,/Users/sam/Desktop/aiolearn/My_projects/Advanced_CLPR/Datasets/DS_model_2/train/16487_1.jpg,/Users/sam/Desktop/aiolearn/My_projects/Advanced_CLPR/Datasets/DS_model_2/train/16487_1.xml,Expected exactly 8 usable character boxes,Found 7 usable boxes after ignoring 'کل ناحیه پلاک'
train,/Users/sam/Desktop/aiolearn/My_projects/Advanced_CLPR/Datasets/DS_model_2/train/16488.jpg,/Users/sam/Desktop/aiolearn/My_projects/Advanced_CLPR/Datasets/DS_model_2/train/16488.xml,Expected exactly 8 usable character boxes,Found 6 usable boxes after ignoring 'کل ناحیه پلاک'
train,/Users/sam/Desktop/aiolearn/My_projects/Advanced_CLPR/Datasets/DS_model_2/train/16490.jpg,/Users/sam/Desktop/aiolearn/My_projects/Advanced_CLPR/Datasets/DS_model_2/train/16490.xml,Expected exactly 8 usable character boxes,Found 6 usable boxes after ignoring 'کل ناحیه پلاک'
train,/Users/sam/Desktop/aiolearn/My_projects/Advanced_CLPR/Datasets/DS_model_2/train/16500.jpg,/Users/sam/Desktop/aiolearn/My_projects/Advanced_CLPR/Datasets/DS_model_2/train/16500.xml,Expected exactly 8 usable character boxes,Found 4 usable boxes after ignoring 'کل ناحیه پلاک'
train,/Users/sam/Desktop/aiolearn/My_projects/Advanced_CLPR/Datasets/DS_model_2/train/16501.jpg,/Users/sam/Desktop/aiolearn/My_projects/Advanced_CLPR/Datasets/DS_model_2/train/16501.xml,Expected exactly 8 usable character boxes,Found 7 usable boxes after ignoring 'کل ناحیه پلاک'
train,/Users/sam/Desktop/aiolearn/My_projects/Advanced_CLPR/Datasets/DS_model_2/train/16502.jpg,/Users/sam/Desktop/aiolearn/My_projects/Advanced_CLPR/Datasets/DS_model_2/train/16502.xml,Expected exactly 8 usable character boxes,Found 6 usable boxes after ignoring 'کل ناحیه پلاک'
train,/Users/sam/Desktop/aiolearn/My_projects/Advanced_CLPR/Datasets/DS_model_2/train/16508.jpg,/Users/sam/Desktop/aiolearn/My_projects/Advanced_CLPR/Datasets/DS_model_2/train/16508.xml,Expected exactly 8 usable character boxes,Found 7 usable boxes after ignoring 'کل ناحیه پلاک'
train,/Users/sam/Desktop/aiolearn/My_projects/Advanced_CLPR/Datasets/DS_model_2/train/16510.jpg,/Users/sam/Desktop/aiolearn/My_projects/Advanced_CLPR/Datasets/DS_model_2/train/16510.xml,Expected exactly 8 usable character boxes,Found 4 usable boxes after ignoring 'کل ناحیه پلاک'
train,/Users/sam/Desktop/aiolearn/My_projects/Advanced_CLPR/Datasets/DS_model_2/train/16514.jpg,/Users/sam/Desktop/aiolearn/My_projects/Advanced_CLPR/Datasets/DS_model_2/train/16514.xml,Expected exactly 8 usable character boxes,Found 7 usable boxes after ignoring 'کل ناحیه پلاک'
train,/Users/sam/Desktop/aiolearn/My_projects/Advanced_CLPR/Datasets/DS_model_2/train/16516_1.jpg,/Users/sam/Desktop/aiolearn/My_projects/Advanced_CLPR/Datasets/DS_model_2/train/16516_1.xml,Expected exactly 8 usable character boxes,Found 7 usable boxes after ignoring 'کل ناحیه پلاک'
train,/Users/sam/Desktop/aiolearn/My_projects/Advanced_CLPR/Datasets/DS_model_2/train/16519.jpg,/Users/sam/Desktop/aiolearn/My_projects/Advanced_CLPR/Datasets/DS_model_2/train/16519.xml,Expected exactly 8 usable character boxes,Found 7 usable boxes after ignoring 'کل ناحیه پلاک'
train,/Users/sam/Desktop/aiolearn/My_projects/Advanced_CLPR/Datasets/DS_model_2/train/16531.jpg,/Users/sam/Desktop/aiolearn/My_projects/Advanced_CLPR/Datasets/DS_model_2/train/16531.xml,Expected exactly 8 usable character boxes,Found 4 usable boxes after ignoring 'کل ناحیه پلاک'
train,/Users/sam/Desktop/aiolearn/My_projects/Advanced_CLPR/Datasets/DS_model_2/train/16536_1.jpg,/Users/sam/Desktop/aiolearn/My_projects/Advanced_CLPR/Datasets/DS_model_2/train/16536_1.xml,Expected exactly 8 usable character boxes,Found 3 usable boxes after ignoring 'کل ناحیه پلاک'
train,/Users/sam/Desktop/aiolearn/My_projects/Advanced_CLPR/Datasets/DS_model_2/train/16538.jpg,/Users/sam/Desktop/aiolearn/My_projects/Advanced_CLPR/Datasets/DS_model_2/train/16538.xml,Expected exactly 8 usable character boxes,Found 6 usable boxes after ignoring 'کل ناحیه پلاک'
train,/Users/sam/Desktop/aiolearn/My_projects/Advanced_CLPR/Datasets/DS_model_2/train/16540.jpg,/Users/sam/Desktop/aiolearn/My_projects/Advanced_CLPR/Datasets/DS_model_2/train/16540.xml,Expected exactly 8 usable character boxes,Found 6 usable boxes after ignoring 'کل ناحیه پلاک'
train,/Users/sam/Desktop/aiolearn/My_projects/Advanced_CLPR/Datasets/DS_model_2/train/16541.jpg,/Users/sam/Desktop/aiolearn/My_projects/Advanced_CLPR/Datasets/DS_model_2/train/16541.xml,Expected exactly 8 usable character boxes,Found 7 usable boxes after ignoring 'کل ناحیه پلاک'
train,/Users/sam/Desktop/aiolearn/My_projects/Advanced_CLPR/Datasets/DS_model_2/train/16542.jpg,/Users/sam/Desktop/aiolearn/My_projects/Advanced_CLPR/Datasets/DS_model_2/train/16542.xml,Expected exactly 8 usable character boxes,Found 7 usable boxes after ignoring 'کل ناحیه پلاک'
train,/Users/sam/Desktop/aiolearn/My_projects/Advanced_CLPR/Datasets/DS_model_2/train/16544.jpg,/Users/sam/Desktop/aiolearn/My_projects/Advanced_CLPR/Datasets/DS_model_2/train/16544.xml,Expected exactly 8 usable character boxes,Found 5 usable boxes after ignoring 'کل ناحیه پلاک'
train,/Users/sam/Desktop/aiolearn/My_projects/Advanced_CLPR/Datasets/DS_model_2/train/16549.jpg,/Users/sam/Desktop/aiolearn/My_projects/Advanced_CLPR/Datasets/DS_model_2/train/16549.xml,Expected exactly 8 usable character boxes,Found 7 usable boxes after ignoring 'کل ناحیه پلاک'
train,/Users/sam/Desktop/aiolearn/My_projects/Advanced_CLPR/Datasets/DS_model_2/train/16553.jpg,/Users/sam/Desktop/aiolearn/My_projects/Advanced_CLPR/Datasets/DS_model_2/train/16553.xml,Expected exactly 8 usable character boxes,Found 5 usable boxes after ignoring 'کل ناحیه پلاک'
train,/Users/sam/Desktop/aiolearn/My_projects/Advanced_CLPR/Datasets/DS_model_2/train/16556_1.jpg,/Users/sam/Desktop/aiolearn/My_projects/Advanced_CLPR/Datasets/DS_model_2/train/16556_1.xml,Expected exactly 8 usable character boxes,Found 7 usable boxes after ignoring 'کل ناحیه پلاک'
train,/Users/sam/Desktop/aiolearn/My_projects/Advanced_CLPR/Datasets/DS_model_2/train/16561.jpg,/Users/sam/Desktop/aiolearn/My_projects/Advanced_CLPR/Datasets/DS_model_2/train/16561.xml,Expected exactly 8 usable character boxes,Found 6 usable boxes after ignoring 'کل ناحیه پلاک'
train,/Users/sam/Desktop/aiolearn/My_projects/Advanced_CLPR/Datasets/DS_model_2/train/16562.jpg,/Users/sam/Desktop/aiolearn/My_projects/Advanced_CLPR/Datasets/DS_model_2/train/16562.xml,Expected exactly 8 usable character boxes,Found 7 usable boxes after ignoring 'کل ناحیه پلاک'
train,/Users/sam/Desktop/aiolearn/My_projects/Advanced_CLPR/Datasets/DS_model_2/train/16569.jpg,/Users/sam/Desktop/aiolearn/My_projects/Advanced_CLPR/Datasets/DS_model_2/train/16569.xml,Expected exactly 8 usable character boxes,Found 6 usable boxes after ignoring 'کل ناحیه پلاک'
train,/Users/sam/Desktop/aiolearn/My_projects/Advanced_CLPR/Datasets/DS_model_2/train/16572.jpg,/Users/sam/Desktop/aiolearn/My_projects/Advanced_CLPR/Datasets/DS_model_2/train/16572.xml,Expected exactly 8 usable character boxes,Found 6 usable boxes after ignoring 'کل ناحیه پلاک'
train,/Users/sam/Desktop/aiolearn/My_projects/Advanced_CLPR/Datasets/DS_model_2/train/16575.jpg,/Users/sam/Desktop/aiolearn/My_projects/Advanced_CLPR/Datasets/DS_model_2/train/16575.xml,Expected exactly 8 usable character boxes,Found 4 usable boxes after ignoring 'کل ناحیه پلاک'
train,/Users/sam/Desktop/aiolearn/My_projects/Advanced_CLPR/Datasets/DS_model_2/train/16575_extra.jpg,/Users/sam/Desktop/aiolearn/My_projects/Advanced_CLPR/Datasets/DS_model_2/train/16575_extra.xml,Expected exactly 8 usable character boxes,Found 4 usable boxes after ignoring 'کل ناحیه پلاک'
train,/Users/sam/Desktop/aiolearn/My_projects/Advanced_CLPR/Datasets/DS_model_2/train/16579.jpg,/Users/sam/Desktop/aiolearn/My_projects/Advanced_CLPR/Datasets/DS_model_2/train/16579.xml,Expected exactly 8 usable character boxes,Found 1 usable boxes after ignoring 'کل ناحیه پلاک'
train,/Users/sam/Desktop/aiolearn/My_projects/Advanced_CLPR/Datasets/DS_model_2/train/16580.jpg,/Users/sam/Desktop/aiolearn/My_projects/Advanced_CLPR/Datasets/DS_model_2/train/16580.xml,Expected exactly 8 usable character boxes,Found 5 usable boxes after ignoring 'کل ناحیه پلاک'
train,/Users/sam/Desktop/aiolearn/My_projects/Advanced_CLPR/Datasets/DS_model_2/train/16581.jpg,/Users/sam/Desktop/aiolearn/My_projects/Advanced_CLPR/Datasets/DS_model_2/train/16581.xml,Expected exactly 8 usable character boxes,Found 5 usable boxes after ignoring 'کل ناحیه پلاک'
train,/Users/sam/Desktop/aiolearn/My_projects/Advanced_CLPR/Datasets/DS_model_2/train/16588.jpg,/Users/sam/Desktop/aiolearn/My_projects/Advanced_CLPR/Datasets/DS_model_2/train/16588.xml,Expected exactly 8 usable character boxes,Found 6 usable boxes after ignoring 'کل ناحیه پلاک'
train,/Users/sam/Desktop/aiolearn/My_projects/Advanced_CLPR/Datasets/DS_model_2/train/16608.jpg,/Users/sam/Desktop/aiolearn/My_projects/Advanced_CLPR/Datasets/DS_model_2/train/16608.xml,Expected exactly 8 usable character boxes,Found 7 usable boxes after ignoring 'کل ناحیه پلاک'
train,/Users/sam/Desktop/aiolearn/My_projects/Advanced_CLPR/Datasets/DS_model_2/train/16614.jpg,/Users/sam/Desktop/aiolearn/My_projects/Advanced_CLPR/Datasets/DS_model_2/train/16614.xml,Expected exactly 8 usable character boxes,Found 7 usable boxes after ignoring 'کل ناحیه پلاک'
train,/Users/sam/Desktop/aiolearn/My_projects/Advanced_CLPR/Datasets/DS_model_2/train/16616_1.jpg,/Users/sam/Desktop/aiolearn/My_projects/Advanced_CLPR/Datasets/DS_model_2/train/16616_1.xml,Expected exactly 8 usable character boxes,Found 7 usable boxes after ignoring 'کل ناحیه پلاک'
train,/Users/sam/Desktop/aiolearn/My_projects/Advanced_CLPR/Datasets/DS_model_2/train/16658.jpg,/Users/sam/Desktop/aiolearn/My_projects/Advanced_CLPR/Datasets/DS_model_2/train/16658.xml,Expected exactly 8 usable character boxes,Found 6 usable boxes after ignoring 'کل ناحیه پلاک'
train,/Users/sam/Desktop/aiolearn/My_projects/Advanced_CLPR/Datasets/DS_model_2/train/16660.jpg,/Users/sam/Desktop/aiolearn/My_projects/Advanced_CLPR/Datasets/DS_model_2/train/16660.xml,Expected exactly 8 usable character boxes,Found 7 usable boxes after ignoring 'کل ناحیه پلاک'
train,/Users/sam/Desktop/aiolearn/My_projects/Advanced_CLPR/Datasets/DS_model_2/train/16661.jpg,/Users/sam/Desktop/aiolearn/My_projects/Advanced_CLPR/Datasets/DS_model_2/train/16661.xml,Expected exactly 8 usable character boxes,Found 6 usable boxes after ignoring 'کل ناحیه پلاک'
train,/Users/sam/Desktop/aiolearn/My_projects/Advanced_CLPR/Datasets/DS_model_2/train/16672.jpg,/Users/sam/Desktop/aiolearn/My_projects/Advanced_CLPR/Datasets/DS_model_2/train/16672.xml,Expected exactly 8 usable character boxes,Found 6 usable boxes after ignoring 'کل ناحیه پلاک'
train,/Users/sam/Desktop/aiolearn/My_projects/Advanced_CLPR/Datasets/DS_model_2/train/16700.jpg,/Users/sam/Desktop/aiolearn/My_projects/Advanced_CLPR/Datasets/DS_model_2/train/16700.xml,Expected exactly 8 usable character boxes,Found 4 usable boxes after ignoring 'کل ناحیه پلاک'
train,/Users/sam/Desktop/aiolearn/My_projects/Advanced_CLPR/Datasets/DS_model_2/train/16706_1.jpg,/Users/sam/Desktop/aiolearn/My_projects/Advanced_CLPR/Datasets/DS_model_2/train/16706_1.xml,Expected exactly 8 usable character boxes,Found 7 usable boxes after ignoring 'کل ناحیه پلاک'
train,/Users/sam/Desktop/aiolearn/My_projects/Advanced_CLPR/Datasets/DS_model_2/train/16710.jpg,/Users/sam/Desktop/aiolearn/My_projects/Advanced_CLPR/Datasets/DS_model_2/train/16710.xml,Expected exactly 8 usable character boxes,Found 5 usable boxes after ignoring 'کل ناحیه پلاک'
train,/Users/sam/Desktop/aiolearn/My_projects/Advanced_CLPR/Datasets/DS_model_2/train/16716_1.jpg,/Users/sam/Desktop/aiolearn/My_projects/Advanced_CLPR/Datasets/DS_model_2/train/16716_1.xml,Expected exactly 8 usable character boxes,Found 3 usable boxes after ignoring 'کل ناحیه پلاک'
train,/Users/sam/Desktop/aiolearn/My_projects/Advanced_CLPR/Datasets/DS_model_2/train/16723.jpg,/Users/sam/Desktop/aiolearn/My_projects/Advanced_CLPR/Datasets/DS_model_2/train/16723.xml,Expected exactly 8 usable character boxes,Found 7 usable boxes after ignoring 'کل ناحیه پلاک'
train,/Users/sam/Desktop/aiolearn/My_projects/Advanced_CLPR/Datasets/DS_model_2/train/16748.jpg,/Users/sam/Desktop/aiolearn/My_projects/Advanced_CLPR/Datasets/DS_model_2/train/16748.xml,Expected exactly 8 usable character boxes,Found 3 usable boxes after ignoring 'کل ناحیه پلاک'
train,/Users/sam/Desktop/aiolearn/My_projects/Advanced_CLPR/Datasets/DS_model_2/train/16785.jpg,/Users/sam/Desktop/aiolearn/My_projects/Advanced_CLPR/Datasets/DS_model_2/train/16785.xml,Expected exactly 8 usable character boxes,Found 7 usable boxes after ignoring 'کل ناحیه پلاک'
train,/Users/sam/Desktop/aiolearn/My_projects/Advanced_CLPR/Datasets/DS_model_2/train/16785_extra.jpg,/Users/sam/Desktop/aiolearn/My_projects/Advanced_CLPR/Datasets/DS_model_2/train/16785_extra.xml,Expected exactly 8 usable character boxes,Found 7 usable boxes after ignoring 'کل ناحیه پلاک'
train,/Users/sam/Desktop/aiolearn/My_projects/Advanced_CLPR/Datasets/DS_model_2/train/16788.jpg,/Users/sam/Desktop/aiolearn/My_projects/Advanced_CLPR/Datasets/DS_model_2/train/16788.xml,Expected exactly 8 usable character boxes,Found 7 usable boxes after ignoring 'کل ناحیه پلاک'
train,/Users/sam/Desktop/aiolearn/My_projects/Advanced_CLPR/Datasets/DS_model_2/train/16795.jpg,/Users/sam/Desktop/aiolearn/My_projects/Advanced_CLPR/Datasets/DS_model_2/train/16795.xml,Expected exactly 8 usable character boxes,Found 6 usable boxes after ignoring 'کل ناحیه پلاک'
train,/Users/sam/Desktop/aiolearn/My_projects/Advanced_CLPR/Datasets/DS_model_2/train/16795_extra.jpg,/Users/sam/Desktop/aiolearn/My_projects/Advanced_CLPR/Datasets/DS_model_2/train/16795_extra.xml,Expected exactly 8 usable character boxes,Found 6 usable boxes after ignoring 'کل ناحیه پلاک'
train,/Users/sam/Desktop/aiolearn/My_projects/Advanced_CLPR/Datasets/DS_model_2/train/16796_1.jpg,/Users/sam/Desktop/aiolearn/My_projects/Advanced_CLPR/Datasets/DS_model_2/train/16796_1.xml,Expected exactly 8 usable character boxes,Found 7 usable boxes after ignoring 'کل ناحیه پلاک'
train,/Users/sam/Desktop/aiolearn/My_projects/Advanced_CLPR/Datasets/DS_model_2/train/16814.jpg,/Users/sam/Desktop/aiolearn/My_projects/Advanced_CLPR/Datasets/DS_model_2/train/16814.xml,Expected exactly 8 usable character boxes,Found 6 usable boxes after ignoring 'کل ناحیه پلاک'
train,/Users/sam/Desktop/aiolearn/My_projects/Advanced_CLPR/Datasets/DS_model_2/train/16826_1.jpg,/Users/sam/Desktop/aiolearn/My_projects/Advanced_CLPR/Datasets/DS_model_2/train/16826_1.xml,Expected exactly 8 usable character boxes,Found 4 usable boxes after ignoring 'کل ناحیه پلاک'
train,/Users/sam/Desktop/aiolearn/My_projects/Advanced_CLPR/Datasets/DS_model_2/train/16828.jpg,/Users/sam/Desktop/aiolearn/My_projects/Advanced_CLPR/Datasets/DS_model_2/train/16828.xml,Expected exactly 8 usable character boxes,Found 6 usable boxes after ignoring 'کل ناحیه پلاک'
train,/Users/sam/Desktop/aiolearn/My_projects/Advanced_CLPR/Datasets/DS_model_2/train/16836_1.jpg,/Users/sam/Desktop/aiolearn/My_projects/Advanced_CLPR/Datasets/DS_model_2/train/16836_1.xml,Expected exactly 8 usable character boxes,Found 5 usable boxes after ignoring 'کل ناحیه پلاک'
train,/Users/sam/Desktop/aiolearn/My_projects/Advanced_CLPR/Datasets/DS_model_2/train/16839.jpg,/Users/sam/Desktop/aiolearn/My_projects/Advanced_CLPR/Datasets/DS_model_2/train/16839.xml,Expected exactly 8 usable character boxes,Found 2 usable boxes after ignoring 'کل ناحیه پلاک'
train,/Users/sam/Desktop/aiolearn/My_projects/Advanced_CLPR/Datasets/DS_model_2/train/16840.jpg,/Users/sam/Desktop/aiolearn/My_projects/Advanced_CLPR/Datasets/DS_model_2/train/16840.xml,Expected exactly 8 usable character boxes,Found 7 usable boxes after ignoring 'کل ناحیه پلاک'
